YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2024-04,WEEKDAY,9,TRAIN,CC11,7672,66033
2024-04,WEEKDAY,0,TRAIN,SE1,71,593
2024-04,WEEKENDS/HOLIDAY,0,TRAIN,SE1,27,288
2024-04,WEEKDAY,12,TRAIN,NS14,26932,18356
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,NS14,16064,10581
2024-04,WEEKDAY,14,TRAIN,SE4,2890,3809
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,SE4,1621,1608
2024-04,WEEKDAY,23,TRAIN,EW11,5277,7387
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,EW11,1928,3467
2024-04,WEEKDAY,8,TRAIN,TE18,3243,18706
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,TE18,887,2263
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,BP13,483,107
2024-04,WEEKDAY,6,TRAIN,BP13,4602,467
2024-04,WEEKDAY,23,TRAIN,EW8/CC9,14189,12614
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,EW8/CC9,6311,5312
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,SW2,2797,2166
2024-04,WEEKDAY,9,TRAIN,SW2,5586,2682
2024-04,WEEKDAY,21,TRAIN,CC4/DT15,37658,4041
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,CC4/DT15,16306,2270
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,CC19/DT9,5041,5128
2024-04,WEEKDAY,13,TRAIN,CC19/DT9,6790,6671
2024-04,WEEKDAY,8,TRAIN,DT23,7251,24354
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,DT23,911,1522
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,TE12,987,818
2024-04,WEEKDAY,20,TRAIN,TE12,2997,2269
2024-04,WEEKDAY,14,TRAIN,NS15,20949,14330
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,NS15,5747,5196
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,NS14,7404,16852
2024-04,WEEKDAY,22,TRAIN,NS14,15578,42233
2024-04,WEEKDAY,21,TRAIN,NS10,17706,54216
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,NS10,6630,20364
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,DT3,5192,2753
2024-04,WEEKDAY,12,TRAIN,DT3,6983,4050
2024-04,WEEKDAY,13,TRAIN,DT27,12463,7686
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,DT27,4374,3087
2024-04,WEEKDAY,22,TRAIN,NS17/CC15,18834,31968
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,NS17/CC15,7330,12760
2024-04,WEEKDAY,19,TRAIN,TE16,8688,10168
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,TE16,2876,3197
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,EW6,6677,3413
2024-04,WEEKDAY,9,TRAIN,EW6,20496,10863
2024-04,WEEKDAY,0,TRAIN,NE15,86,1833
2024-04,WEEKENDS/HOLIDAY,0,TRAIN,NE15,39,869
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,TE16,3906,3698
2024-04,WEEKDAY,18,TRAIN,TE16,19225,14241
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,EW5,7283,3066
2024-04,WEEKDAY,6,TRAIN,EW5,42647,16910
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,EW30,2710,490
2024-04,WEEKDAY,16,TRAIN,EW30,7501,676
2024-04,WEEKDAY,9,TRAIN,BP8,1481,2115
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,BP8,585,599
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,NS15,2940,5603
2024-04,WEEKDAY,21,TRAIN,NS15,15672,15002
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,NE16/STC,24711,21431
2024-04,WEEKDAY,12,TRAIN,NE16/STC,41429,37565
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,EW31,668,1507
2024-04,WEEKDAY,21,TRAIN,EW31,2842,1829
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,DT10/TE11,3741,3424
2024-04,WEEKDAY,18,TRAIN,DT10/TE11,18929,18915
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,PW4,989,190
2024-04,WEEKDAY,6,TRAIN,PW4,10097,1237
2024-04,WEEKDAY,10,TRAIN,TE1,2276,2957
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,TE1,1752,659
2024-04,WEEKDAY,8,TRAIN,NE15,84948,10914
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,NE15,10957,4229
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,NS16,20431,26782
2024-04,WEEKDAY,17,TRAIN,NS16,64355,84968
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,EW6,1532,5399
2024-04,WEEKDAY,22,TRAIN,EW6,3580,13456
2024-04,WEEKDAY,8,TRAIN,EW18,47437,58352
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,EW18,6431,6966
2024-04,WEEKDAY,18,TRAIN,TE3,22360,27514
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,TE3,3289,3621
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,CC17/TE9,2627,1901
2024-04,WEEKDAY,9,TRAIN,CC17/TE9,10166,10828
2024-04,WEEKDAY,16,TRAIN,CC19/DT9,8423,7544
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,CC19/DT9,5389,5303
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,SW2,2856,2806
2024-04,WEEKDAY,16,TRAIN,SW2,4364,6482
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,SE1,203,1174
2024-04,WEEKDAY,23,TRAIN,SE1,430,2651
2024-04,WEEKDAY,10,TRAIN,TE8,6607,7186
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,TE8,4678,5060
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,NE16/STC,2218,9197
2024-04,WEEKDAY,23,TRAIN,NE16/STC,4547,22278
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,SE5,1351,1021
2024-04,WEEKDAY,8,TRAIN,SE5,6710,2087
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,NE8,20742,22468
2024-04,WEEKDAY,15,TRAIN,NE8,27901,28089
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,NS11,18637,25213
2024-04,WEEKDAY,18,TRAIN,NS11,60202,137437
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,TE16,1442,1101
2024-04,WEEKDAY,7,TRAIN,TE16,10105,6782
2024-04,WEEKENDS/HOLIDAY,0,TRAIN,EW17,21,437
2024-04,WEEKDAY,0,TRAIN,EW17,62,890
2024-04,WEEKDAY,11,TRAIN,CC4/DT15,12284,26215
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,CC4/DT15,4036,12826
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,NS18,6749,6791
2024-04,WEEKDAY,17,TRAIN,NS18,23341,22648
2024-04,WEEKDAY,16,TRAIN,NS2,26726,33890
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,NS2,11760,13645
2024-04,WEEKDAY,22,TRAIN,CC11,10568,7407
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,CC11,2971,3193
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,DT27,3772,2457
2024-04,WEEKDAY,11,TRAIN,DT27,6784,5376
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,TE14/NS22,38284,54779
2024-04,WEEKDAY,13,TRAIN,TE14/NS22,73667,75540
2024-04,WEEKDAY,6,TRAIN,CC10/DT26,18117,8124
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,CC10/DT26,3290,1315
2024-04,WEEKDAY,16,TRAIN,NS4/BP1,39276,50865
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,NS4/BP1,17043,19678
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,BP3,1305,2359
2024-04,WEEKDAY,19,TRAIN,BP3,3188,12903
2024-04,WEEKDAY,0,TRAIN,EW11,176,655
2024-04,WEEKENDS/HOLIDAY,0,TRAIN,EW11,87,245
2024-04,WEEKDAY,22,TRAIN,TE3,2333,10389
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,TE3,977,4200
2024-04,WEEKDAY,14,TRAIN,NS2,20738,22430
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,NS2,12190,12202
2024-04,WEEKDAY,5,TRAIN,DT31,2072,116
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,DT31,377,15
2024-04,WEEKDAY,21,TRAIN,CC5,4650,3407
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,CC5,2086,1439
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,NE13,11623,10387
2024-04,WEEKDAY,15,TRAIN,NE13,25953,22899
2024-04,WEEKDAY,21,TRAIN,NE13,16387,26770
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,NE13,5570,10040
2024-04,WEEKDAY,12,TRAIN,NS9/TE2,47892,51659
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,NS9/TE2,27198,26929
2024-04,WEEKDAY,14,TRAIN,CC5,3723,3949
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,CC5,2569,2915
2024-04,WEEKDAY,16,TRAIN,PE5,5497,8281
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,PE5,2465,2414
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,NE9,11939,7198
2024-04,WEEKDAY,9,TRAIN,NE9,33241,30702
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,BP10,1393,1706
2024-04,WEEKDAY,17,TRAIN,BP10,3461,7291
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,DT29,3725,1590
2024-04,WEEKDAY,11,TRAIN,DT29,6276,2676
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,NS19,22393,16389
2024-04,WEEKDAY,12,TRAIN,NS19,40295,33360
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,EW12/DT14,18926,40031
2024-04,WEEKDAY,11,TRAIN,EW12/DT14,37638,65988
2024-04,WEEKDAY,14,TRAIN,DT10/TE11,14089,6513
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,DT10/TE11,3968,3189
2024-04,WEEKDAY,19,TRAIN,TE1,10454,6669
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,TE1,1509,2616
2024-04,WEEKDAY,11,TRAIN,SE1,4036,2074
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,SE1,2529,1381
2024-04,WEEKDAY,22,TRAIN,EW3,5913,18328
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,EW3,2768,7452
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,EW26,13852,14509
2024-04,WEEKDAY,16,TRAIN,EW26,28809,32230
2024-04,WEEKDAY,8,TRAIN,NS19,87617,71489
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,NS19,13899,11348
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,SW3,926,1288
2024-04,WEEKDAY,18,TRAIN,SW3,2555,6397
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,SW5,2374,929
2024-04,WEEKDAY,7,TRAIN,SW5,26855,7611
2024-04,WEEKDAY,18,TRAIN,NE15,24412,78873
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,NE15,9739,13454
2024-04,WEEKDAY,21,TRAIN,SE3,707,5150
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,SE3,576,1935
2024-04,WEEKDAY,22,TRAIN,PW1,789,96
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,PW1,420,71
2024-04,WEEKDAY,5,TRAIN,CC19/DT9,326,563
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,CC19/DT9,67,70
2024-04,WEEKDAY,5,TRAIN,NE16/STC,10432,2946
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,NE16/STC,1728,457
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,DT6,3297,2580
2024-04,WEEKDAY,16,TRAIN,DT6,14827,6507
2024-04,WEEKDAY,5,TRAIN,BP7,1372,364
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,BP7,96,34
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,PW5,1027,3636
2024-04,WEEKDAY,19,TRAIN,PW5,2066,8458
2024-04,WEEKDAY,9,TRAIN,PE1,5768,1508
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,PE1,2193,755
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,BP8,685,678
2024-04,WEEKDAY,13,TRAIN,BP8,2110,1378
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,NE11,7560,8544
2024-04,WEEKDAY,18,TRAIN,NE11,29208,40053
2024-04,WEEKDAY,9,TRAIN,CC7,8582,8284
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,CC7,3323,2222
2024-04,WEEKDAY,8,TRAIN,NS27/CE2/TE20,1697,30158
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,NS27/CE2/TE20,413,829
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,EW10,8689,9614
2024-04,WEEKDAY,18,TRAIN,EW10,20369,37076
2024-04,WEEKDAY,9,TRAIN,NE7/DT12,18770,40479
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,NE7/DT12,8092,20186
2024-04,WEEKDAY,19,TRAIN,TE13,5774,3735
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,TE13,1581,1345
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,SW3,934,1037
2024-04,WEEKDAY,16,TRAIN,SW3,3513,2940
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,CC10/DT26,8321,6390
2024-04,WEEKDAY,17,TRAIN,CC10/DT26,40524,19756
2024-04,WEEKDAY,6,TRAIN,NS25/EW13,2317,16292
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,NS25/EW13,906,4555
2024-04,WEEKDAY,16,TRAIN,NS27/CE2/TE20,6922,3705
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,NS27/CE2/TE20,2470,3633
2024-04,WEEKDAY,5,TRAIN,PE2,2135,190
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,PE2,423,37
2024-04,WEEKDAY,17,TRAIN,PE7,6499,7384
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,PE7,2751,2182
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,EW2/DT32,20806,23238
2024-04,WEEKDAY,20,TRAIN,EW2/DT32,49976,69533
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,NE15,7306,13083
2024-04,WEEKDAY,19,TRAIN,NE15,15736,63542
2024-04,WEEKDAY,21,TRAIN,EW11,14573,20396
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,EW11,5950,8341
2024-04,WEEKDAY,16,TRAIN,EW31,7377,887
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,EW31,2457,706
2024-04,WEEKDAY,23,TRAIN,CC16,911,2736
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,CC16,323,1176
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,EW11,11274,10659
2024-04,WEEKDAY,17,TRAIN,EW11,38891,24878
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,NE17/PTC,1925,455
2024-04,WEEKDAY,5,TRAIN,NE17/PTC,10286,2156
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,BP4,873,623
2024-04,WEEKDAY,12,TRAIN,BP4,7368,5823
2024-04,WEEKDAY,20,TRAIN,CC4/DT15,34153,7618
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,CC4/DT15,13286,4157
2024-04,WEEKDAY,21,TRAIN,NS19,23220,45090
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,NS19,8654,17589
2024-04,WEEKDAY,13,TRAIN,NS11,28900,27842
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,NS11,19616,17182
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,NS14,15719,14586
2024-04,WEEKDAY,17,TRAIN,NS14,42636,59784
2024-04,WEEKDAY,6,TRAIN,DT3,9172,1834
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,DT3,980,447
2024-04,WEEKDAY,5,TRAIN,CC5,480,19
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,CC5,54,8
2024-04,WEEKDAY,12,TRAIN,EW12/DT14,48972,75879
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,EW12/DT14,25409,43481
2024-04,WEEKENDS/HOLIDAY,0,TRAIN,NS13,760,4007
2024-04,WEEKDAY,0,TRAIN,NS13,1591,8657
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,TE7,3237,2261
2024-04,WEEKDAY,16,TRAIN,TE7,9544,6927
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,EW14/NS26,9865,12284
2024-04,WEEKDAY,12,TRAIN,EW14/NS26,68553,51062
2024-04,WEEKDAY,13,TRAIN,NE15,18730,16559
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,NE15,11219,10265
2024-04,WEEKDAY,18,TRAIN,EW18,56372,49237
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,EW18,8184,8885
2024-04,WEEKDAY,12,TRAIN,PE3,6097,4912
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,PE3,4373,2761
2024-04,WEEKDAY,11,TRAIN,DT33,14287,5082
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,DT33,8554,3165
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,DT34,1683,1117
2024-04,WEEKDAY,9,TRAIN,DT34,7228,8213
2024-04,WEEKDAY,22,TRAIN,BP3,1073,4225
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,BP3,370,1383
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,DT23,1789,1525
2024-04,WEEKDAY,16,TRAIN,DT23,5756,3196
2024-04,WEEKDAY,23,TRAIN,CC26,783,694
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,CC26,314,333
2024-04,WEEKDAY,12,TRAIN,EW6,10348,8912
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,EW6,6376,4633
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,NS15,6312,5516
2024-04,WEEKDAY,16,TRAIN,NS15,45532,14997
2024-04,WEEKDAY,10,TRAIN,NS17/CC15,37200,25920
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,NS17/CC15,20029,14973
2024-04,WEEKDAY,8,TRAIN,PW5,6338,1666
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,PW5,2442,645
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,DT27,4547,2987
2024-04,WEEKDAY,12,TRAIN,DT27,7943,6444
2024-04,WEEKDAY,20,TRAIN,NE11,13240,16810
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,NE11,5018,6327
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,EW10,8881,9508
2024-04,WEEKDAY,17,TRAIN,EW10,16553,20670
2024-04,WEEKDAY,6,TRAIN,CC26,1754,12052
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,CC26,270,2448
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,BP9,829,833
2024-04,WEEKDAY,16,TRAIN,BP9,1728,2729
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,NE1/CC29,15711,37016
2024-04,WEEKDAY,12,TRAIN,NE1/CC29,30546,63019
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,SW5,3971,3908
2024-04,WEEKDAY,16,TRAIN,SW5,7872,10672
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,DT20,2300,2924
2024-04,WEEKDAY,13,TRAIN,DT20,4323,6623
2024-04,WEEKDAY,18,TRAIN,NE9,63413,51245
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,NE9,10630,11365
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,TE6,4877,3881
2024-04,WEEKDAY,13,TRAIN,TE6,10319,7711
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,EW22,110,45
2024-04,WEEKDAY,5,TRAIN,EW22,473,648
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,EW3,9127,4354
2024-04,WEEKDAY,9,TRAIN,EW3,25025,12479
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,BP5,366,190
2024-04,WEEKDAY,6,TRAIN,BP5,4225,1691
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,PE5,3560,1718
2024-04,WEEKDAY,11,TRAIN,PE5,5296,2562
2024-04,WEEKDAY,12,TRAIN,PW5,2218,1907
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,PW5,2110,1185
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,BP9,784,857
2024-04,WEEKDAY,15,TRAIN,BP9,1399,2312
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,DT21,2302,3399
2024-04,WEEKDAY,9,TRAIN,DT21,7808,15814
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,CC24,4525,2389
2024-04,WEEKDAY,20,TRAIN,CC24,29979,5875
2024-04,WEEKDAY,5,TRAIN,EW19,3925,326
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,EW19,410,79
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,SW1,1180,815
2024-04,WEEKDAY,15,TRAIN,SW1,3603,2786
2024-04,WEEKENDS/HOLIDAY,0,TRAIN,SW5,60,535
2024-04,WEEKDAY,0,TRAIN,SW5,93,1245
2024-04,WEEKDAY,18,TRAIN,EW8/CC9,132932,135834
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,EW8/CC9,45108,35285
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,PE3,343,94
2024-04,WEEKDAY,5,TRAIN,PE3,1556,319
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,SW4,195,9
2024-04,WEEKDAY,5,TRAIN,SW4,1057,61
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,TE7,4314,2623
2024-04,WEEKDAY,11,TRAIN,TE7,6095,3319
2024-04,WEEKDAY,15,TRAIN,EW17,20483,26230
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,EW17,11137,11757
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,BP8,566,723
2024-04,WEEKDAY,20,TRAIN,BP8,1656,2193
2024-04,WEEKDAY,21,TRAIN,DT8,3484,2868
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,DT8,783,1302
2024-04,WEEKDAY,11,TRAIN,NE8,20371,24953
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,NE8,13633,21620
2024-04,WEEKENDS/HOLIDAY,0,TRAIN,NS2,281,1481
2024-04,WEEKDAY,0,TRAIN,NS2,570,3198
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,SE1,1634,655
2024-04,WEEKDAY,7,TRAIN,SE1,14393,12509
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,DT23,2152,1848
2024-04,WEEKDAY,18,TRAIN,DT23,25316,11056
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,DT21,3771,3830
2024-04,WEEKDAY,15,TRAIN,DT21,8133,7144
2024-04,WEEKDAY,13,TRAIN,TE22,1695,3600
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,TE22,1576,3738
2024-04,WEEKDAY,21,TRAIN,NS14,17982,45540
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,NS14,8077,16680
2024-04,WEEKDAY,11,TRAIN,NE15,17769,9492
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,NE15,12603,7114
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,EW29,3843,15141
2024-04,WEEKDAY,7,TRAIN,EW29,12690,125038
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,NS28,282,964
2024-04,WEEKDAY,7,TRAIN,NS28,566,3361
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,EW26,12312,4869
2024-04,WEEKDAY,6,TRAIN,EW26,75256,32378
2024-04,WEEKDAY,18,TRAIN,NS28,3307,1932
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,NS28,4401,1069
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,PE5,1272,168
2024-04,WEEKDAY,6,TRAIN,PE5,13764,1665
2024-04,WEEKDAY,23,TRAIN,BP2,76,734
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,BP2,5,29
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,EW11,4769,4351
2024-04,WEEKDAY,7,TRAIN,EW11,22801,25274
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,CC16,3314,3118
2024-04,WEEKDAY,18,TRAIN,CC16,27049,18096
2024-04,WEEKDAY,5,TRAIN,CC25,1213,280
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,CC25,398,47
2024-04,WEEKDAY,5,TRAIN,EW8/CC9,3119,1382
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,EW8/CC9,615,213
2024-04,WEEKDAY,10,TRAIN,NS12,14135,5822
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,NS12,9425,4217
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,EW29,2970,6029
2024-04,WEEKDAY,21,TRAIN,EW29,10842,5754
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,EW28,12916,8484
2024-04,WEEKDAY,13,TRAIN,EW28,21060,16454
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,TE18,450,1120
2024-04,WEEKDAY,7,TRAIN,TE18,2173,6781
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,TE16,4226,2731
2024-04,WEEKDAY,11,TRAIN,TE16,6517,4214
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,NS2,13312,16509
2024-04,WEEKDAY,18,TRAIN,NS2,56955,98653
2024-04,WEEKDAY,10,TRAIN,BP13,1413,706
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,BP13,819,428
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,NS14,3551,10250
2024-04,WEEKDAY,23,TRAIN,NS14,7281,22484
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,CC16,256,49
2024-04,WEEKDAY,5,TRAIN,CC16,1202,349
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,CC28,1792,1619
2024-04,WEEKDAY,14,TRAIN,CC28,2430,2718
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,EW28,14978,7270
2024-04,WEEKDAY,12,TRAIN,EW28,21833,14338
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,CC3,7174,1998
2024-04,WEEKDAY,20,TRAIN,CC3,14057,3341
2024-04,WEEKDAY,8,TRAIN,CC21,13965,13438
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,CC21,2231,3710
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,CC21,1478,1094
2024-04,WEEKDAY,23,TRAIN,CC21,3849,2454
2024-04,WEEKDAY,16,TRAIN,NE1/CC29,57680,40362
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,NE1/CC29,34461,31280
2024-04,WEEKENDS/HOLIDAY,0,TRAIN,CC19/DT9,61,174
2024-04,WEEKDAY,0,TRAIN,CC19/DT9,161,379
2024-04,WEEKDAY,9,TRAIN,NS18,25536,15057
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,NS18,9189,3453
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,DT31,449,2494
2024-04,WEEKDAY,23,TRAIN,DT31,1282,5468
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,DT29,3419,3829
2024-04,WEEKDAY,18,TRAIN,DT29,13523,27617
