,h3_index,h3_address,latitude,longitude,geometry,weekday_00,weekday_01,weekday_02,weekday_03,weekday_04,weekday_05,weekday_06,weekday_07,weekday_08,weekday_09,weekday_10,weekday_11,weekday_12,weekday_13,weekday_14,weekday_15,weekday_16,weekday_17,weekday_18,weekday_19,weekday_20,weekday_21,weekday_22,weekday_23,weekend_00,weekend_01,weekend_02,weekend_03,weekend_04,weekend_05,weekend_06,weekend_07,weekend_08,weekend_09,weekend_10,weekend_11,weekend_12,weekend_13,weekend_14,weekend_15,weekend_16,weekend_17,weekend_18,weekend_19,weekend_20,weekend_21,weekend_22,weekend_23
10,11,876520c12ffffff,1.3086787723994355,103.69710772080289,"POLYGON ((103.71008776365164 1.3051048079733312, 103.70692547558666 1.3181613981725244, 103.69394469010263 1.321736011161814, 103.68412661786236 1.3122529513782275, 103.68729009206783 1.2991961582570106, 103.7002704525903 1.2956226276488272, 103.71008776365164 1.3051048079733312))",0.0,0.0,0.0,0.0,0.0,0.0,367.6,77.22727272727273,28.83076923076923,9.085106382978724,27.71794871794872,73.0,180.9090909090909,75.16666666666667,57.87096774193548,129.21428571428572,210.6551724137931,521.78125,757.5294117647059,204.65714285714284,119.0952380952381,51.68571428571428,16.232142857142858,7.1568627450980395,0.0,0.0,0.0,0.0,0.0,0.0,794.0,141.16666666666666,65.25,62.0,68.14285714285714,217.33333333333334,383.0,102.75,233.33333333333334,240.0,269.0,765.6666666666666,276.4,177.5,114.11111111111111,46.6,45.833333333333336,17.2
11,12,876520c1affffff,1.3134924230529679,103.63535807098395,"POLYGON ((103.64834266069616 1.3099180366214154, 103.64517696052282 1.3229767700210442, 103.63219162925101 1.3265518015997146, 103.62237242698568 1.3170670220373648, 103.62553931115505 1.3040080908200844, 103.63852421381186 1.300434136790219, 103.64834266069616 1.3099180366214154))",0.15384615384615385,0.0,0.0,0.0,0.0,0.0,233.9375,101.6,9.922330097087379,5.725806451612903,6.993103448275862,16.024390243902438,55.9375,37.05882352941177,29.745098039215687,45.319148936170215,53.88235294117647,204.66666666666666,180.04651162790697,115.4375,39.929577464788736,28.625,9.178571428571429,1.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,306.75,257.875,49.0,46.55263157894737,63.208333333333336,145.72727272727272,155.0909090909091,108.21428571428571,175.22222222222223,87.17647058823529,119.35714285714286,265.9,137.73333333333332,77.5,33.34615384615385,35.6875,19.666666666666668,5.384615384615385
12,13,876520d8dffffff,1.2587982334776882,103.74552527740306,"POLYGON ((103.75849990296024 1.2552268726691216, 103.75534074070963 1.2682782189663309, 103.74236537188779 1.2718502325844077, 103.73254958751022 1.2623698129304932, 103.73570993724063 1.249318261061571, 103.74868488408521 1.2457473342255148, 103.75849990296024 1.2552268726691216))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,14,876520c1cffffff,1.2743208464719205,103.6448556028446,"POLYGON ((103.65783796789539 1.2707483991629085, 103.65467316435945 1.2838038498541515, 103.64169005775774 1.2873769441504466, 103.63187218286231 1.2778935087518775, 103.63503817044614 1.2648378605776014, 103.64802084909542 1.2612658450921708, 103.65783796789539 1.2707483991629085))",0.0,0.0,0.0,0.0,0.0,0.0,1164.0,262.6666666666667,175.0,50.75,69.75,82.33333333333333,164.5,212.0,116.5,100.5,61.8,239.0,345.0,72.5,53.0,129.0,72.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,195.5,114.0,359.0,121.33333333333333,317.0,295.0,266.0,223.0,193.0,78.5,323.0,200.0,124.0,37.5,80.0,41.0,9.0
14,15,876520d82ffffff,1.299051408114956,103.82054875855754,"POLYGON ((103.83351962398848 1.295478307425089, 103.83036417616988 1.3085305652330137, 103.81739256597116 1.3121043213006798, 103.80757682146245 1.3026247273489049, 103.81073345967906 1.2895722564279495, 103.82370465222179 1.2859995923792649, 103.83351962398848 1.295478307425089))",4.422802850356295,0.0,0.0,0.0,0.0,16.873015873015873,182.54437869822485,246.44064386317908,379.0430622009569,203.56177606177607,100.32545201668985,87.30407911001237,101.45793103448275,91.92738853503185,118.50764006791171,130.0,166.39786856127887,309.1804008908686,439.202216066482,213.04556354916068,105.17408123791103,109.2266355140187,97.78235294117647,39.93055555555556,6.791666666666667,0.0,0.0,0.0,0.0,8.610526315789473,90.5,146.95901639344262,242.7058823529412,267.5144927536232,262.40645161290325,238.2816091954023,192.35294117647058,129.2680412371134,134.5785123966942,197.92168674698794,262.03846153846155,275.1796875,260.24242424242425,192.45138888888889,128.41772151898735,151.38793103448276,97.9090909090909,43.07142857142857
15,16,876526ad2ffffff,1.3913342730068827,104.01612642841071,"POLYGON ((104.02908678253976 1.387757204253091, 104.025941188579 1.4008107323288552, 104.01298008585933 1.404388463574082, 104.0031649836569 1.3949115607536007, 104.0063117754698 1.3818578002698463, 104.01927247184574 1.3782811748226018, 104.02908678253976 1.387757204253091))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,17,876526a53ffffff,1.2277671015383378,103.94669447719825,"POLYGON ((103.95965340394517 1.2241979842506503, 103.95650556505383 1.2372409930346295, 103.9435458916657 1.2408107747224333, 103.93373446741576 1.2313364447864636, 103.93688350056577 1.218293214307732, 103.94984276392053 1.214724535266986, 103.95965340394517 1.2241979842506503))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,18,876520c92ffffff,1.4665024412902214,103.74370889331803,"POLYGON ((103.75669189999827 1.462920891435733, 103.75353062953337 1.47598816328749, 103.74054687867472 1.4795703587507048, 103.73072482111928 1.4700841983438877, 103.7338872805112 1.457016714997125, 103.7468706087484 1.4534356033603149, 103.75669189999827 1.462920891435733))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,19,876526a09ffffff,1.2004520922353241,104.0016689730075,"POLYGON ((104.01462280825288 1.1968845525344123, 104.01147825678831 1.209923785812332, 103.99852367407648 1.2134919937048865, 103.98871404976354 1.2040198609136208, 103.99185979718278 1.190980402102154, 104.00481397317289 1.1874133014226966, 104.01462280825288 1.1968845525344123))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,20,876520c22ffffff,1.201918642452713,103.68663510367134,"POLYGON ((103.69961164539326 1.1983498789224682, 103.69644981950725 1.2113985291990155, 103.68347253582102 1.214967944381503, 103.67365750353892 1.2054876260934806, 103.67682051442158 1.1924387769015612, 103.68979737280682 1.188870444719996, 103.69961164539326 1.1983498789224682))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,21,876520525ffffff,1.4310659912820636,103.60684933204942,"POLYGON ((103.61984059589822 1.4274858206744139, 103.61667220457052 1.4405543298004178, 103.60368019913739 1.4441351400118518, 103.59385701585606 1.4346463671682625, 103.5970265910219 1.4215776592276075, 103.61001816584971 1.4179979227530837, 103.61984059589822 1.4274858206744139))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,22,876526ac3ffffff,1.3344752827101356,103.95724013927197,"POLYGON ((103.97020253534912 1.3309008672958413, 103.96705424746357 1.3439518022290973, 103.95409110407412 1.3475268789823043, 103.94427665846267 1.3380499185656511, 103.94742614175246 1.3249987578933569, 103.96038887546295 1.3214247831844887, 103.97020253534912 1.3309008672958413))",5.380313199105146,0.0,0.0,0.0,0.0,33.237588652482266,164.88538681948424,223.73038229376257,259.16530612244895,83.08412322274881,62.76378896882494,84.5792759051186,122.02077151335311,106.37482117310444,121.90353697749197,142.9274924471299,207.8280467445743,407.6177685950413,633.5320855614973,328.39230769230767,169.4908350305499,124.5297619047619,84.33928571428571,29.291417165668662,7.554794520547945,0.0,0.0,0.0,0.0,18.024390243902438,61.77777777777778,95.14545454545454,147.4825174825175,126.85714285714286,145.3680981595092,175.0066225165563,195.26582278481013,176.0,175.15697674418604,203.0794701986755,287.7037037037037,395.6818181818182,315.85981308411215,350.2325581395349,290.6774193548387,320.0632911392405,188.7594936708861,56.66019417475728
22,23,876526adeffffff,1.3795343384849161,103.97057188982869,"POLYGON ((103.98353510381529 1.3759577175196456, 103.98038711497819 1.389011708307291, 103.96742315324207 1.3925889897791597, 103.95760758956119 1.383111177807305, 103.9607567745932 1.3700569588201732, 103.97372032732454 1.36648077981233, 103.98353510381529 1.3759577175196456))",1.7535211267605635,0.0,0.0,0.0,0.0,22.537190082644628,114.66666666666667,198.65584415584416,139.9784946236559,37.31347962382445,37.88030888030888,82.05035971223022,86.3076923076923,105.4076923076923,87.50625,82.78488372093024,137.92857142857142,317.61290322580646,326.25892857142856,152.37142857142857,72.3,32.53793103448276,22.70063694267516,8.452554744525548,2.425531914893617,0.0,0.0,0.0,0.0,8.979591836734693,45.25,99.95121951219512,89.0701754385965,90.01851851851852,102.17021276595744,154.05405405405406,152.97222222222223,116.57894736842105,99.07142857142857,120.47058823529412,177.66666666666666,150.91666666666666,193.32,132.41379310344828,62.37777777777778,35.666666666666664,35.63157894736842,13.55
23,24,876520cadffffff,1.319401950750233,103.65816123651842,"POLYGON ((103.671144456033 1.31582734434885, 103.66797994070448 1.3288858778212336, 103.65499597919747 1.3324611303687082, 103.64517696052282 1.3229767700210442, 103.64834266069616 1.3099180366214154, 103.66132619491715 1.3063438633041449, 103.671144456033 1.31582734434885))",0.35443037974683544,0.0,0.0,0.0,0.0,60.92857142857143,662.8518518518518,294.24347826086955,112.96818181818182,17.613569321533923,19.944444444444443,50.46363636363636,135.19298245614036,94.88461538461539,83.94285714285714,72.6788990825688,186.17117117117118,664.5132743362832,543.4315789473684,210.72847682119206,178.13888888888889,65.51818181818182,33.86915887850467,7.642857142857143,0.8125,0.0,0.0,0.0,0.0,86.85714285714286,298.6,348.9130434782609,97.05555555555556,46.193548387096776,143.1,196.7058823529412,322.6666666666667,302.54545454545456,193.88235294117646,175.25,355.5,761.4666666666667,465.14285714285717,158.02777777777777,106.37142857142857,74.26086956521739,51.21739130434783,44.2
24,25,876520da4ffffff,1.2041433231091652,103.85559939032477,"POLYGON ((103.86856396816536 1.2005750518131537, 103.86541135722997 1.2136189347736568, 103.85244603444121 1.2171878665045002, 103.84263373814909 1.2077118191120462, 103.84578754001167 1.1946677228594909, 103.85875244745387 1.1910998870985332, 103.86856396816536 1.2005750518131537))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,26,87652635dffffff,1.4675638200554353,103.82825359585567,"POLYGON ((103.84123060161896 1.4639824344793546, 103.83807394791846 1.4770473293429423, 103.82509619648327 1.4806293649457694, 103.81527551659636 1.4711454151626169, 103.81843336219295 1.4580803015846902, 103.83141069599597 1.4544993563124489, 103.84123060161896 1.4639824344793546))",2.8,0.0,0.0,0.0,0.0,105.625,450.42857142857144,625.9166666666666,48.583333333333336,41.68,105.5,118.875,85.66666666666667,77.13333333333334,95.54545454545455,80.65,207.14285714285714,132.65,157.23809523809524,76.9090909090909,82.55555555555556,55.111111111111114,66.0,29.11111111111111,3.8,0.0,0.0,0.0,0.0,43.0,153.9090909090909,298.22222222222223,236.57142857142858,205.28571428571428,180.0,285.8333333333333,159.0,211.5,681.0,1530.0,439.25,522.75,1224.0,467.0,137.66666666666666,136.83333333333334,167.0,54.666666666666664
26,27,876520cb2ffffff,1.4106626189306022,103.76933398999735,"POLYGON ((103.78231295242928 1.4070838686539529, 103.77915362303837 1.4201461629826848, 103.76617391623019 1.4237255621345428, 103.75635395999393 1.4142415801971606, 103.75951447880466 1.4011790738290848, 103.7724937646482 1.397600761245646, 103.78231295242928 1.4070838686539529))",0.08620689655172414,0.0,0.0,0.0,0.0,0.05714285714285714,29.885714285714286,53.096774193548384,20.492537313432837,6.358974358974359,6.065217391304348,13.049382716049383,17.50877192982456,22.382978723404257,21.58695652173913,21.38888888888889,26.50537634408602,57.644444444444446,58.49367088607595,34.04761904761905,10.78125,5.258823529411765,4.53932584269663,1.553191489361702,0.5769230769230769,0.0,0.0,0.0,0.0,0.0,13.909090909090908,23.7,25.571428571428573,13.777777777777779,11.25,12.9375,17.242424242424242,14.911764705882353,30.52173913043478,33.833333333333336,77.61111111111111,54.92857142857143,62.310344827586206,39.0,24.875,6.354838709677419,3.1272727272727274,1.813953488372093
27,28,876526363ffffff,1.3950963013011086,103.86998158389156,"POLYGON ((103.88295270866693 1.3915186038560587, 103.87979904280412 1.4045767678968626, 103.86682717195733 1.4081551200418196, 103.85700938217177 1.3986742134246968, 103.86016424085615 1.3856158292553342, 103.87313569671942 1.3820385716395747, 103.88295270866693 1.3915186038560587))",3.0806451612903225,0.0,0.0,0.0,0.0,40.10687022900763,299.8610271903323,523.3275862068965,318.00588235294117,170.75,129.02469135802468,119.36792452830188,120.28969359331477,127.6421052631579,102.45628415300547,94.43576826196474,104.62988505747127,154.94278606965173,157.69326683291771,102.08088235294117,61.27455357142857,52.456422018348626,37.320093457943926,18.451776649746193,4.2406015037593985,0.0,0.0,0.0,0.0,20.893617021276597,86.78991596638656,139.5132743362832,215.07,251.53191489361703,242.48039215686273,224.31132075471697,205.89473684210526,171.776,131.4228187919463,144.72307692307692,159.11666666666667,200.96,157.94262295081967,144.82692307692307,93.48461538461538,91.60526315789474,60.9765625,26.956204379562045
28,29,876520d9bffffff,1.3489399242315763,103.77215356331149,"POLYGON ((103.7851298725534 1.3453642125124379, 103.78197129413532 1.3584217147148556, 103.76899424074873 1.3619980775689935, 103.75917618663568 1.352515850404935, 103.76233595412299 1.3394581377316632, 103.77531258687033 1.335882862500946, 103.7851298725534 1.3453642125124379))",11.337606837606838,0.0,0.0,0.0,0.0,55.76623376623377,531.9605263157895,798.4128440366973,741.5619834710744,373.75555555555553,171.69148936170214,171.52857142857144,181.58666666666667,203.2073732718894,199.60893854748602,207.88235294117646,210.3913043478261,307.9626168224299,457.42285714285714,323.36170212765956,162.544061302682,133.3754512635379,105.12903225806451,48.77272727272727,13.252747252747254,0.0,0.0,0.0,0.0,13.087719298245615,159.15625,355.3333333333333,394.04761904761904,377.88235294117646,401.05454545454546,363.56944444444446,439.2,422.1333333333333,412.78846153846155,364.0,613.8648648648649,515.3720930232558,389.8360655737705,403.7142857142857,230.66176470588235,200.25,110.79347826086956,82.87692307692308
29,30,876526342ffffff,1.45682029417252,103.86718138786594,"POLYGON ((103.88015516595549 1.4532395405671878, 103.87700075053655 1.4663024805173042, 103.86402622614249 1.4698838865656327, 103.85420653268818 1.4604012589974378, 103.85736214128214 1.4473380973413135, 103.87033625037043 1.4437577847675855, 103.88015516595549 1.4532395405671878))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,31,876526af1ffffff,1.3071311023366294,104.01222894900063,"POLYGON ((104.02518624611226 1.3035582394087417, 104.02204124853384 1.316605421210694, 104.00908320328486 1.3201789492808111, 103.99927056219119 1.310704188735333, 104.00241675686986 1.2976567773481607, 104.01537439575458 1.2940843558993478, 104.02518624611226 1.3035582394087417))",0.0,0.0,0.0,0.0,0.0,0.0,8.666666666666666,18.8,23.75,18.363636363636363,29.5,175.5,301.0,257.0,162.6,188.0,1946.0,629.0,159.33333333333334,366.0,58.333333333333336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,10.333333333333334,30.0,18.0,7.0,36.0,14.0,18.0,7.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,32,876526a59ffffff,1.2100502275067002,103.87837560469984,"POLYGON ((103.89133877565725 1.2064817452598378, 103.88818735648391 1.2195254128271449, 103.87522344015386 1.2230945565007758, 103.86541135722997 1.2136189347736568, 103.86856396816536 1.2005750518131537, 103.88152747047697 1.1970070057801026, 103.89133877565725 1.2064817452598378))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,33,876526344ffffff,1.4176360202889793,103.87664507781606,"POLYGON ((103.88961661701941 1.4140572276881822, 103.88646309917345 1.427116912811558, 103.87349081367931 1.43069635969269, 103.8636724608933 1.421215026522301, 103.86682717195733 1.4081551200418196, 103.87979904280412 1.4045767678968626, 103.88961661701941 1.4140572276881822))",0.6,0.0,0.0,0.0,0.0,3.2,20.75,25.375,12.0,11.142857142857142,17.46153846153846,23.0,35.09090909090909,40.0,38.22222222222222,54.18181818181818,96.46153846153847,177.41176470588235,97.88235294117646,30.928571428571427,15.580645161290322,27.933333333333334,33.05882352941177,14.818181818181818,0.2,0.0,0.0,0.0,0.0,3.0,9.75,23.0,11.11111111111111,13.444444444444445,18.857142857142858,90.33333333333333,51.25,17.666666666666668,159.0,69.8,40.857142857142854,79.33333333333333,61.25,57.0,33.285714285714285,41.714285714285715,75.75,17.75
33,34,876526ac9ffffff,1.3167663063487602,103.88890177508307,"POLYGON ((103.90186842352671 1.313192549921627, 103.89871655192294 1.326244155761029, 103.88574915743565 1.3298185705483503, 103.87593404843454 1.3203402822679917, 103.8790871129454 1.3072884570011563, 103.89205409376471 1.3037151392497182, 103.90186842352671 1.313192549921627))",9.819926873857405,0.0,0.0,0.0,0.0,27.725982532751093,259.33896103896103,465.22176308539946,523.8727524204703,317.6281690140845,140.94638069705093,105.14033898305085,131.50248756218906,147.79219858156029,171.39894551845342,164.1677265500795,202.02383053839364,373.32551020408164,616.875816993464,349.5300480769231,189.99545454545455,164.2219298245614,160.53855569155448,62.84566596194503,17.0625,0.0,0.0,0.0,0.0,13.91304347826087,135.18666666666667,245.76095617529882,276.2083333333333,215.7105943152455,187.1715976331361,170.80865224625623,235.75152749490834,239.49266247379455,209.16500994035786,215.03497942386832,257.16268980477224,366.1818181818182,429.15210355987057,366.92,261.8463768115942,253.73397435897436,206.10071942446044,86.85079365079365
34,35,876520c14ffffff,1.269513625532498,103.706595019519,"POLYGON ((103.71957283448192 1.2659416104685188, 103.71641144307617 1.27899491278453, 103.70343288548797 1.282567578247558, 103.6936161438229 1.2730858575629231, 103.69677872141864 1.2600323526638924, 103.7097568547065 1.2564607708397824, 103.71957283448192 1.2659416104685188))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,36,876520cb3ffffff,1.4047575976459812,103.74653412637758,"POLYGON ((103.75951447880466 1.4011790738290848, 103.75635395999393 1.4142415801971606, 103.74337286361978 1.4178207518910597, 103.73355270856804 1.4083363321339033, 103.7367144159557 1.395273615836732, 103.74969509003486 1.391695529033676, 103.75951447880466 1.4011790738290848))",8.035294117647059,0.0,0.0,0.0,0.0,72.20241691842901,369.7046153846154,622.2181818181818,500.3574144486692,196.86363636363637,226.29545454545453,200.3235294117647,200.64541832669323,213.2455516014235,255.06632653061226,206.712,249.7112970711297,465.3240740740741,351.9966777408638,256.8627450980392,145.3448275862069,125.03284671532846,88.9802371541502,36.51449275362319,12.69,0.0,0.0,0.0,0.0,35.345588235294116,145.11711711711712,255.29591836734693,278.16831683168317,369.87179487179486,338.03225806451616,311.96039603960395,382.0843373493976,320.72727272727275,286.95454545454544,298.12048192771084,314.4096385542169,322.69565217391306,293.8279569892473,301.1388888888889,230.06666666666666,165.36170212765958,121.36666666666666,42.082644628099175
36,37,876520c8affffff,1.4203260975532954,103.64581996173159,"POLYGON ((103.65880806130251 1.4167465461685103, 103.65564189602208 1.4298131316261917, 103.64265305421998 1.4333933250428887, 103.63283080619468 1.4239058559100026, 103.63599815661577 1.4108390686331802, 103.64898657013971 1.40725995211625, 103.65880806130251 1.4167465461685103))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,38,87652632affffff,1.4471375070625248,103.99057482494952,"POLYGON ((104.00353926327007 1.4435575762051256, 104.00039172401638 1.456616122932347, 103.98742653729047 1.4601967130434788, 103.97760929802386 1.450717653148948, 103.98075803465852 1.4376588745288221, 103.99372281339205 1.4340793875043907, 104.00353926327007 1.4435575762051256))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,39,876526371ffffff,1.4235376793206156,103.89943430596294,"POLYGON ((103.91240443285284 1.4199586597812424, 103.90925210906018 1.4330181214397166, 103.89628123545495 1.4365977962549257, 103.88646309917345 1.427116912811558, 103.88961661701941 1.4140572276881822, 103.90258707730807 1.4104786492811527, 103.91240443285284 1.4199586597812424))",3.948717948717949,0.0,0.0,0.0,0.0,132.56756756756758,557.9285714285714,1280.107142857143,697.8333333333334,382.8333333333333,320.1923076923077,254.13793103448276,321.5416666666667,306.5,152.73333333333332,169.04545454545453,207.54,241.08163265306123,279.4318181818182,195.9111111111111,174.8684210526316,136.8,61.464285714285715,16.524590163934427,4.857142857142857,0.0,0.0,0.0,0.0,54.9,354.2857142857143,348.05882352941177,473.0833333333333,857.5714285714286,365.5882352941176,295.1904761904762,439.5,407.2857142857143,418.0769230769231,309.4117647058824,297.7368421052632,539.0909090909091,441.3076923076923,341.0,213.78947368421052,143.3,87.47619047619048,23.91304347826087
39,40,876526346ffffff,1.4401776842181309,103.88330928215997,"POLYGON ((103.89628123545495 1.4365977962549257, 103.89312786576065 1.449658998743793, 103.88015516595549 1.4532395405671878, 103.87033625037043 1.4437577847675855, 103.87349081367931 1.43069635969269, 103.88646309917345 1.427116912811558, 103.89628123545495 1.4365977962549257))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,41,876520ca5ffffff,1.3145869994915422,103.71990519999031,"POLYGON ((103.73288386211159 1.3110128156796075, 103.72972276103219 1.324069200848668, 103.71674335584503 1.3276440342212938, 103.70692547558666 1.3181613981725244, 103.71008776365164 1.3051048079733312, 103.72306674520632 1.3015310586604982, 103.73288386211159 1.3110128156796075))",2.675675675675676,0.0,0.0,0.0,0.0,2.3043478260869565,95.80392156862744,85.925,26.397849462365592,5.927576601671309,8.19889502762431,29.493827160493826,66.85416666666667,49.5,50.224137931034484,96.5,217.32075471698113,547.0,416.26190476190476,226.0,95.61666666666666,81.7560975609756,25.06779661016949,8.27710843373494,4.043478260869565,0.0,0.0,0.0,0.0,2.9444444444444446,111.76923076923077,128.5,54.148148148148145,19.833333333333332,58.0,115.3,163.8181818181818,97.57142857142857,65.47058823529412,182.44444444444446,147.33333333333334,340.5,146.6875,89.66666666666667,57.4,22.916666666666668,21.88888888888889,13.722222222222221
41,42,87652636effffff,1.3891933017921934,103.84719170903382,"POLYGON ((103.86016424085615 1.3856158292553342, 103.85700938217177 1.3986742134246968, 103.84403610470349 1.4022523396658193, 103.83421810244873 1.3927709886892765, 103.83737415311795 1.379712386498886, 103.8503470142723 1.3761353531139449, 103.86016424085615 1.3856158292553342))",1.8305084745762712,0.0,0.0,0.0,0.0,11.780784844384304,95.3778801843318,226.88521739130434,191.10518731988472,88.05144291091594,45.69870410367171,52.785714285714285,70.04816753926701,57.24949698189135,47.2898406374502,62.84051329055912,81.49722735674676,163.39339019189765,260.93607954545456,114.06294706723891,63.46666666666667,46.48888888888889,34.858126721763085,14.883098591549295,1.9883268482490273,0.0,0.0,0.0,0.0,5.10064935064935,34.332155477031804,62.66379310344828,77.83406113537117,69.50709219858156,65.74475524475524,64.49169435215947,79.276,77.0168776371308,60.30597014925373,57.93706293706294,63.53429602888087,84.83982683982684,83.22566371681415,77.35046728971963,52.375,46.86255924170616,41.130653266331656,15.239669421487603
